PageName,ElementCount,PopupOpened,WindowCount,HasIframes,IframeCount,ProcessingTime_ms,PageURL,PageTitle,ErrorOccurred,ErrorMessage,Timestamp,InputCount,SelectCount,TextareaCount,TotalInputElements,VisibleInputs,HiddenInputs
View Collateral Allocation Details,0,Yes,2,No,0,32191,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:09:27,0,0,0,0,0,0
View Collateral Asset Details,0,Yes,2,No,0,32278,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:10:06,0,0,0,0,0,0
View Excess Concentration Cap Details,0,Yes,2,No,0,32313,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:10:47,0,0,0,0,0,0
View Collateral Management Alert,0,Yes,2,No,0,32307,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:11:26,0,0,0,0,0,0
Create Collateral Account,0,Yes,2,No,0,32292,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:12:06,0,0,0,0,0,0
Create Collateral Account,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:12:46,0,0,0,0,0,0
Authorise/Delete Collateral Accounts,0,Yes,2,No,0,32265,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:13:25,0,0,0,0,0,0
Create Collateral Pool,0,Yes,2,No,0,32306,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:14:05,0,0,0,0,0,0
Authorise/Delete Collateral Pools,0,Yes,2,No,0,32247,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:14:45,0,0,0,0,0,0
Amend Collateral Accounts,0,Yes,2,No,0,32398,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:15:24,0,0,0,0,0,0
Amend Collateral Accounts,0,Yes,2,No,0,32314,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:16:04,0,0,0,0,0,0
Amend Collateral Accounts,0,Yes,2,No,0,32327,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:16:44,0,0,0,0,0,0
Collateral Accounts available for Pool,0,Yes,2,No,0,32392,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:17:23,0,0,0,0,0,0
Review/Expiring/Expired Collateral Accounts,0,Yes,2,No,0,32299,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:18:03,0,0,0,0,0,0
Overview of Collateral Pools,0,Yes,2,No,0,32280,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:18:43,0,0,0,0,0,0
Overview of Collateral Pools,0,Yes,2,No,0,32336,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:19:23,0,0,0,0,0,0
Review/Expiring/Expired Collateral Pool,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:20:02,0,0,0,0,0,0
Pre Advice of Import LCs,0,Yes,2,No,0,32301,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:20:42,0,0,0,0,0,0
Pre Advice of Import LCs,0,Yes,2,No,0,32274,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:21:22,0,0,0,0,0,0
Pre Advice of Import LCs,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:22:01,0,0,0,0,0,0
Pre Advice of Import LCs,0,Yes,2,No,0,32294,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:22:41,0,0,0,0,0,0
Pre Advice of Import LCs,0,Yes,2,No,0,32278,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:23:21,0,0,0,0,0,0
Pre Advice to Issue/List of Preadvised LCs,0,Yes,2,No,0,32181,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:24:00,0,0,0,0,0,0
Issue of Sight Payment LCs,0,Yes,2,No,0,32370,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:24:40,0,0,0,0,0,0
Issue of Usance LCs,0,Yes,2,No,0,32245,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:25:20,0,0,0,0,0,0
Issue of Negotiation LCs,0,Yes,2,No,0,32335,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:25:59,0,0,0,0,0,0
Issue of Mixed Payment LCs,0,Yes,2,No,0,32235,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:26:39,0,0,0,0,0,0
Internet Requests,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:27:19,0,0,0,0,0,0
Take/Reduce Margin,0,Yes,2,No,0,32160,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:27:58,0,0,0,0,0,0
Take/Reduce Margin,0,Yes,2,No,0,32400,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:28:38,0,0,0,0,0,0
Release Margin,0,Yes,2,No,0,32212,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:29:18,0,0,0,0,0,0
Internal Amendment,0,Yes,2,No,0,32368,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:29:57,0,0,0,0,0,0
External Amendment,0,Yes,2,No,0,32161,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:30:37,0,0,0,0,0,0
Amendment seeking Benef's Consent,0,Yes,2,No,0,32250,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:31:14,0,0,0,0,0,0
Internet Requests - LC Amendments,0,Yes,2,No,0,32262,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:31:53,0,0,0,0,0,0
Approve/Reject Amendment of Import LC,0,Yes,2,No,0,32321,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:32:33,0,0,0,0,0,0
Reversal/Cancellation of Import LC,0,Yes,2,No,0,32190,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:33:13,0,0,0,0,0,0
Register/Upload Documents,0,Yes,2,No,0,32233,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:33:52,0,0,0,0,0,0
Register/Upload Documents,0,Yes,2,No,0,32267,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:34:32,0,0,0,0,0,0
Capture/Check Documents,0,Yes,2,No,0,32286,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:35:11,0,0,0,0,0,0
Internet Pending Drawings,0,Yes,2,No,0,32361,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:35:51,0,0,0,0,0,0
Drawings Under Shipping Guarantee,0,Yes,2,No,0,32406,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:36:31,0,0,0,0,0,0
Drawings Under Shipping Guarantee,0,Yes,2,No,0,32316,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:37:10,0,0,0,0,0,0
Sight Payment under Import LC,0,Yes,2,No,0,32363,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:37:50,0,0,0,0,0,0
Acceptance of Documents,0,Yes,2,No,0,32296,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:38:30,0,0,0,0,0,0
Drawings Under Mixed Payment,0,Yes,2,No,0,32467,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:39:10,0,0,0,0,0,0
Payment/Acceptance under Standby LC,0,Yes,2,No,0,32346,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:39:49,0,0,0,0,0,0
Online Maturity of Acceptances(Imports),0,Yes,2,No,0,32294,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:40:29,0,0,0,0,0,0
Amendment/Online Settlement of Mixed Payments,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:41:09,0,0,0,0,0,0
Amendment to Paid Drawings,0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:41:48,0,0,0,0,0,0
Sight Payment under Import LC,0,Yes,2,No,0,32322,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:42:28,0,0,0,0,0,0
Sight Payment under Import LC,0,Yes,2,No,0,32233,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:43:08,0,0,0,0,0,0
Create Loan for Import Payment,0,Yes,2,No,0,32381,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:43:48,0,0,0,0,0,0
Discounting of Usance Bills(Imports),0,Yes,2,No,0,32269,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:44:28,0,0,0,0,0,0
Discounting of Usance Bills(Imports),0,Yes,2,No,0,32192,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:45:07,0,0,0,0,0,0
Amendment to Usance Discounting,0,Yes,2,No,0,32185,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:45:47,0,0,0,0,0,0
Discounting for Mixed Payments(Imports),0,Yes,2,No,0,32221,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:46:26,0,0,0,0,0,0
Amendment for Mixed Payment Discounting,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:47:06,0,0,0,0,0,0
Documents Pending for Applicant Approval,0,Yes,2,No,0,32319,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:47:46,0,0,0,0,0,0
Documents Pending for Applicant Approval,0,Yes,2,No,0,32326,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:48:25,0,0,0,0,0,0
Reject Documents under Import LC,0,Yes,2,No,0,32323,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:49:05,0,0,0,0,0,0
Handling of Rejected Documents(Imports),0,Yes,2,No,0,32258,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:49:45,0,0,0,0,0,0
Release Document Under Trust,0,Yes,2,No,0,32220,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:50:24,0,0,0,0,0,0
Release Document Under Trust,0,Yes,2,No,0,32374,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:51:04,0,0,0,0,0,0
Pay/Reject/Accept Doc Released Under Trust,0,Yes,2,No,0,32393,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:51:44,0,0,0,0,0,0
Online Maturity of Accepted Documents,0,Yes,2,No,0,32400,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:52:23,0,0,0,0,0,0
Final Rejection of Documents,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:53:03,0,0,0,0,0,0
Import Inward Swift Messages,0,Yes,2,No,0,32180,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:53:43,0,0,0,0,0,0
Import Inward Swift Messages,0,Yes,2,No,0,32221,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:54:22,0,0,0,0,0,0
Acknowledgement Messages,0,Yes,2,No,0,32161,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:55:02,0,0,0,0,0,0
Pre-Advice,0,Yes,2,No,0,32201,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:55:41,0,0,0,0,0,0
Pre-Advice,0,Yes,2,No,0,32313,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:56:21,0,0,0,0,0,0
Pre-Advice,0,Yes,2,No,0,32219,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:57:01,0,0,0,0,0,0
PreAdvice to Advice/List of Preadvised LCs,0,Yes,2,No,0,32199,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:57:40,0,0,0,0,0,0
Advise/Register Sight Payment LCs,0,Yes,2,No,0,32221,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:58:20,0,0,0,0,0,0
Advise/Register Usance LCs,0,Yes,2,No,0,32250,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:59:00,0,0,0,0,0,0
Advise/Register Negotiation LCs,0,Yes,2,No,0,32198,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:59:39,0,0,0,0,0,0
Advise/Register Mixed Payment LCs,0,Yes,2,No,0,32200,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:00:19,0,0,0,0,0,0
List of Transferable Export LCs,0,Yes,2,No,0,32225,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:00:58,0,0,0,0,0,0
List of Transferable Export LCs,0,Yes,2,No,0,32308,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:01:38,0,0,0,0,0,0
Transfer of Export LC,0,Yes,2,No,0,32372,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:02:18,0,0,0,0,0,0
Internal Amendment,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:02:58,0,0,0,0,0,0
Internal Amendment,0,Yes,2,No,0,32286,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:03:37,0,0,0,0,0,0
External Amendment,0,Yes,2,No,0,32297,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:04:17,0,0,0,0,0,0
Amendment seeking Benef's Consent,0,Yes,2,No,0,32172,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:04:53,0,0,0,0,0,0
Internet Requests - LC Amendments,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:05:33,0,0,0,0,0,0
Approve/Reject Amendment of Export LC,0,Yes,2,No,0,32273,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:06:13,0,0,0,0,0,0
Reversal/Cancellation of Export LC,0,Yes,2,No,0,32205,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:06:52,0,0,0,0,0,0
Register Documents,0,Yes,2,No,0,32360,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:07:32,0,0,0,0,0,0
Register Documents,0,Yes,2,No,0,32218,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:08:12,0,0,0,0,0,0
Capture/Check Documents,0,Yes,2,No,0,32200,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:08:52,0,0,0,0,0,0
Register/Capture/Check Doc. - Transferred LC,0,Yes,2,No,0,32263,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:09:31,0,0,0,0,0,0
Internet Pending Drawings,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:10:11,0,0,0,0,0,0
Sight Payment under Export LC,0,Yes,2,No,0,32328,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:10:51,0,0,0,0,0,0
Sight Payment under Export LC,0,Yes,2,No,0,32342,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:11:30,0,0,0,0,0,0
Acceptance under Export LC,0,Yes,2,No,0,32193,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:12:10,0,0,0,0,0,0
Drawings Under Mixed Payment,0,Yes,2,No,0,32174,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:12:50,0,0,0,0,0,0
Payment/Acceptance under Standby LC,0,Yes,2,No,0,32234,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:13:29,0,0,0,0,0,0
Online Maturity of Acceptances,0,Yes,2,No,0,32185,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:14:09,0,0,0,0,0,0
Amendment/Online Settlement of Mixed Payments,0,Yes,2,No,0,32228,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:14:48,0,0,0,0,0,0
Sight Bill Negotiation/Discounting,0,Yes,2,No,0,32276,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:15:28,0,0,0,0,0,0
Sight Bill Negotiation/Discounting,0,Yes,2,No,0,32186,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:16:08,0,0,0,0,0,0
Amendment to Sight Discounting,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:16:48,0,0,0,0,0,0
Usance Bill Negotiation/Discounting,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:17:28,0,0,0,0,0,0
Amendment to Usance Discounting,0,Yes,2,No,0,32270,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:18:07,0,0,0,0,0,0
Mixed Bills Negotiation/Discounting,0,Yes,2,No,0,32162,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:18:47,0,0,0,0,0,0
Amendment for Mixed Payment Discounting,0,Yes,2,No,0,32246,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:19:26,0,0,0,0,0,0
Reject Discrepant Documents (Exports),0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:20:06,0,0,0,0,0,0
Reject Discrepant Documents (Exports),0,Yes,2,No,0,32171,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:20:45,0,0,0,0,0,0
Handling of Rejected Documents(Exports),0,Yes,2,No,0,32326,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:21:25,0,0,0,0,0,0
Payment Under Reserve (Exports),0,Yes,2,No,0,32230,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:22:05,0,0,0,0,0,0
Payment Under Reserve (Exports),0,Yes,2,No,0,32242,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:22:44,0,0,0,0,0,0
Payment of Sight Bill Paid Under Reserve,0,Yes,2,No,0,32221,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:23:24,0,0,0,0,0,0
Bill (Paid Under Reserve) Returned Unpaid,0,Yes,2,No,0,32261,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:24:04,0,0,0,0,0,0
Final Rejection of Returned Bill,0,Yes,2,No,0,32215,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:24:44,0,0,0,0,0,0
Create Export Packing Credit Limit,0,Yes,2,No,0,32303,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:25:23,0,0,0,0,0,0
Create Export Packing Credit Limit,0,Yes,2,No,0,32331,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:26:03,0,0,0,0,0,0
Create Export Packing Credit Account,0,Yes,2,No,0,32199,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:26:42,0,0,0,0,0,0
Sight Negotiation-Adjustment of EPC,0,Yes,2,No,0,32314,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:27:22,0,0,0,0,0,0
Create Export Packing Credit Loan,0,Yes,2,No,0,32212,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:28:02,0,0,0,0,0,0
Sight Negotiation-Adjustment of Loan,0,Yes,2,No,0,32360,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:28:42,0,0,0,0,0,0
Inward LC's,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 06:29:17,0,0,0,0,0,0
Inward LC's,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 06:29:17,0,0,0,0,0,0
Bene Consent Amendment's,0,Yes,2,No,0,32264,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:29:18,0,0,0,0,0,0
Rejection through MT 734,0,Yes,2,No,0,32280,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:29:58,0,0,0,0,0,0
Non-Conforming Reimbursements,0,Yes,2,No,0,32305,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:30:38,0,0,0,0,0,0
Other Inward Messages,0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:31:17,0,0,0,0,0,0
Export LC for Back to Back LC,0,Yes,2,No,0,32296,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:31:57,0,0,0,0,0,0
Export LC for Back to Back LC,0,Yes,2,No,0,32400,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:32:37,0,0,0,0,0,0
Back to Back Import LC,0,Yes,2,No,0,32250,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:33:16,0,0,0,0,0,0
Lodge Sight Docy Collection,0,Yes,2,No,0,32253,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:33:56,0,0,0,0,0,0
Lodge Sight Docy Collection,0,Yes,2,No,0,32289,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:34:36,0,0,0,0,0,0
Lodge Usance(Tenor) Documentary Collection,0,Yes,2,No,0,32417,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:35:15,0,0,0,0,0,0
Lodge Clean Collection,0,Yes,2,No,0,32317,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:35:55,0,0,0,0,0,0
Amendment of Inward/Avalised Collection,0,Yes,2,No,0,32255,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:36:35,0,0,0,0,0,0
Internet Pending Inward Collections,0,Yes,2,No,0,32357,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:37:15,0,0,0,0,0,0
Acceptance/Avalisation of Inward Collection,0,Yes,2,No,0,32199,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:37:55,0,0,0,0,0,0
Payment of Inward Collection,0,Yes,2,No,0,32246,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:38:34,0,0,0,0,0,0
Initiate Payment of Accepted/Avalised Colln,0,Yes,2,No,0,32279,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:39:14,0,0,0,0,0,0
Settle Accepted/Avalised Collection,0,Yes,2,No,0,32177,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:39:53,0,0,0,0,0,0
Take/Reduce Margin,0,Yes,2,No,0,32330,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:40:33,0,0,0,0,0,0
Closure of Inward Collection,0,Yes,2,No,0,32411,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:41:13,0,0,0,0,0,0
Messages Processed,0,Yes,2,No,0,32201,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:41:52,0,0,0,0,0,0
